month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,latitude,longitude,Nearest MRT Station,Distance (km),Nearest Shopping Mall,Mall Distance (km)
2017-01,CENTRAL AREA,2 ROOM,9,JLN KUKOH,04 TO 06,55.0,Improved,1982,64 years,250000.0,1.2872445,103.8394871,Chinatown,0.5480931851813337,PEOPLE'S PARK COMPLEX,0.4884936914535764
2017-01,CENTRAL AREA,3 ROOM,640,ROWELL RD,01 TO 03,84.0,Model A,1984,66 years 05 months,360000.0,1.3074168,103.8550556,Jalan Besar,0.21189010601290226,MUSTAFA CENTRE,0.3008531029235352
2017-01,CENTRAL AREA,3 ROOM,264,WATERLOO ST,16 TO 18,68.0,Improved,1986,68 years 09 months,400000.0,1.2990189,103.8522801,Bencoolen,0.26226502501088994,POMO,0.353014864181821
2017-01,CENTRAL AREA,3 ROOM,32,NEW MKT RD,07 TO 09,66.0,Standard,1983,65 years 03 months,428000.0,1.2850983,103.8425388,Chinatown,0.1345758550983162,THE MAJESTIC,0.08439671954409353
2017-01,CENTRAL AREA,3 ROOM,5,TG PAGAR PLAZA,07 TO 09,59.0,Improved,1977,59 years 01 month,455000.0,1.2762681,103.8430291,Tanjong Pagar,0.41618011124037346,100 AM,0.1931375367283581
2017-01,CENTRAL AREA,3 ROOM,271,QUEEN ST,16 TO 18,68.0,Improved,1979,61 years 02 months,470000.0,1.30093775,103.8539812,Bugis,0.21137124000253482,FU LU SHOU COMPLEX,0.08091561778795821
2017-01,CENTRAL AREA,3 ROOM,271,QUEEN ST,16 TO 18,68.0,Improved,1979,61 years 02 months,470000.0,1.30093775,103.8539812,Bugis,0.21137124000253482,FU LU SHOU COMPLEX,0.08091561778795821
2017-01,CENTRAL AREA,4 ROOM,232,BAIN ST,16 TO 18,82.0,Improved,1980,62 years 04 months,685000.0,1.2976486,103.8532702,Bras Basah,0.29367682529029354,BUGIS CUBE,0.2720368669404323
2017-01,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,04 TO 06,93.0,Type S1,2011,93 years,788000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-01,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,04 TO 06,95.0,Type S1,2011,93 years,818000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-01,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,37 TO 39,95.0,Type S1,2011,93 years,903000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-01,CENTRAL AREA,5 ROOM,1B,CANTONMENT RD,49 TO 51,105.0,Type S2,2011,93 years,1108000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2017-02,CENTRAL AREA,3 ROOM,668,CHANDER RD,10 TO 12,73.0,Model A,1984,66 years 09 months,370000.0,1.3076707,103.8513096,Little India,0.23899852109526948,TEKKA CENTRE,0.1833248255558072
2017-02,CENTRAL AREA,3 ROOM,28,KELANTAN RD,07 TO 09,74.0,Improved,1977,59 years 09 months,388000.0,1.3060433,103.8572918,Jalan Besar,0.21268905852572595,SIM LIM TOWER,0.3853523726980415
2017-02,CENTRAL AREA,3 ROOM,4,SAGO LANE,16 TO 18,67.0,Improved,1974,56 years 05 months,400000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2017-02,CENTRAL AREA,3 ROOM,4,TG PAGAR PLAZA,04 TO 06,59.0,Improved,1977,59 years,430000.0,1.2759129,103.8427023,Tanjong Pagar,0.4553427098020189,100 AM,0.17027456379578693
2017-02,CENTRAL AREA,3 ROOM,532,UPP CROSS ST,07 TO 09,60.0,Improved,1980,62 years 06 months,450000.0,1.2841812,103.8459737,Chinatown,0.2644709364232772,CHINATOWN POINT,0.16595315288238924
2017-02,CENTRAL AREA,4 ROOM,53,CHIN SWEE RD,10 TO 12,77.0,Improved,1974,56 years 05 months,480000.0,1.28761575,103.8414011,Chinatown,0.41973192698733697,PEOPLE'S PARK CENTRE,0.3488632190513488
2017-02,CENTRAL AREA,4 ROOM,335B,SMITH ST,13 TO 15,89.0,Improved,1984,66 years 01 month,620000.0,1.2823852,103.8434498,Chinatown,0.24328371272935675,PEOPLE'S PARK COMPLEX,0.2163986962100352
2017-02,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,04 TO 06,93.0,Type S1,2011,92 years 11 months,793000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-02,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,07 TO 09,95.0,Type S1,2011,92 years 11 months,805000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-02,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,04 TO 06,96.0,Type S1,2011,92 years 11 months,825000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-02,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,10 TO 12,93.0,Type S1,2011,92 years 11 months,835000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-03,CENTRAL AREA,2 ROOM,10,JLN KUKOH,04 TO 06,53.0,Improved,1971,53 years 03 months,240000.0,1.2870112,103.8390835,Chinatown,0.5735213927044593,PEOPLE'S PARK COMPLEX,0.5042192021176154
2017-03,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,07 TO 09,65.0,Improved,1975,57 years 03 months,383000.0,1.2840671,103.8449957,Chinatown,0.16205632723417265,CHINATOWN POINT,0.13285610256083685
2017-03,CENTRAL AREA,3 ROOM,32,NEW MKT RD,04 TO 06,66.0,Standard,1983,65 years,386000.0,1.2850983,103.8425388,Chinatown,0.1345758550983162,THE MAJESTIC,0.08439671954409353
2017-03,CENTRAL AREA,3 ROOM,532,UPP CROSS ST,04 TO 06,60.0,Improved,1980,62 years 05 months,395000.0,1.2841812,103.8459737,Chinatown,0.2644709364232772,CHINATOWN POINT,0.16595315288238924
2017-03,CENTRAL AREA,3 ROOM,640,ROWELL RD,07 TO 09,74.0,Model A,1984,66 years 03 months,408000.0,1.3074168,103.8550556,Jalan Besar,0.21189010601290226,MUSTAFA CENTRE,0.3008531029235352
2017-03,CENTRAL AREA,3 ROOM,640,ROWELL RD,07 TO 09,74.0,Model A,1984,66 years 03 months,427000.0,1.3074168,103.8550556,Jalan Besar,0.21189010601290226,MUSTAFA CENTRE,0.3008531029235352
2017-03,CENTRAL AREA,3 ROOM,2,TG PAGAR PLAZA,04 TO 06,59.0,Improved,1977,58 years 11 months,438000.0,1.27526835,103.8426017,Tanjong Pagar,0.4798335132765942,100 AM,0.1226861900332551
2017-03,CENTRAL AREA,3 ROOM,533,UPP CROSS ST,16 TO 18,60.0,Improved,1980,62 years 05 months,458000.0,1.2846009,103.8453028,Chinatown,0.18644518471335134,CHINATOWN POINT,0.08357005183331678
2017-03,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,10 TO 12,59.0,Improved,1977,58 years 11 months,500000.0,1.27562565,103.8423968,Tanjong Pagar,0.4935445389040283,100 AM,0.16601053525534215
2017-03,CENTRAL AREA,4 ROOM,269B,QUEEN ST,04 TO 06,92.0,New Generation,1984,66 years 03 months,600000.0,1.2960402,103.8512436,Bras Basah,0.1196957347868548,STAMFORD HOUSE,0.22171628456774015
2017-03,CENTRAL AREA,4 ROOM,632,VEERASAMY RD,19 TO 21,107.0,Model A,1985,67 years 05 months,625000.0,1.3060836,103.85451,Jalan Besar,0.11943493024572334,SIM LIM TOWER,0.2530778499758462
2017-03,CENTRAL AREA,4 ROOM,640,ROWELL RD,10 TO 12,115.0,Model A,1984,66 years 03 months,630000.0,1.3074168,103.8550556,Jalan Besar,0.21189010601290226,MUSTAFA CENTRE,0.3008531029235352
2017-03,CENTRAL AREA,4 ROOM,335B,SMITH ST,10 TO 12,82.0,Improved,1984,66 years,640000.0,1.2823852,103.8434498,Chinatown,0.24328371272935675,PEOPLE'S PARK COMPLEX,0.2163986962100352
2017-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,07 TO 09,93.0,Type S1,2011,92 years 10 months,798000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,13 TO 15,93.0,Type S1,2011,92 years 10 months,860000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,13 TO 15,95.0,Type S1,2011,92 years 11 months,920000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,31 TO 33,93.0,Type S1,2011,92 years 10 months,920000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-03,CENTRAL AREA,4 ROOM,1B,CANTONMENT RD,22 TO 24,96.0,Type S1,2011,92 years 10 months,928000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2017-03,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,19 TO 21,96.0,Type S1,2011,92 years 11 months,940000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-03,CENTRAL AREA,4 ROOM,1A,CANTONMENT RD,28 TO 30,94.0,Type S1,2011,92 years 10 months,945000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2017-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,49 TO 51,94.0,Type S1,2011,92 years 10 months,953000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-03,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,10 TO 12,107.0,Type S2,2011,92 years 10 months,940000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-03,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,46 TO 48,107.0,Type S2,2011,92 years 10 months,1046000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-03,CENTRAL AREA,5 ROOM,1G,CANTONMENT RD,40 TO 42,106.0,Type S2,2011,92 years 10 months,1116000.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2017-04,CENTRAL AREA,3 ROOM,633,VEERASAMY RD,04 TO 06,73.0,Model A,1985,67 years 02 months,375000.0,1.3058101,103.8548333,Jalan Besar,0.07364713628287001,SIM LIM TOWER,0.22328946398911223
2017-04,CENTRAL AREA,3 ROOM,668,CHANDER RD,10 TO 12,75.0,Model A,1984,66 years 06 months,375000.0,1.3076707,103.8513096,Little India,0.23899852109526948,TEKKA CENTRE,0.1833248255558072
2017-04,CENTRAL AREA,3 ROOM,32,NEW MKT RD,07 TO 09,66.0,Standard,1983,64 years 11 months,380000.0,1.2850983,103.8425388,Chinatown,0.1345758550983162,THE MAJESTIC,0.08439671954409353
2017-04,CENTRAL AREA,3 ROOM,633,VEERASAMY RD,07 TO 09,72.0,Model A,1985,67 years 02 months,400000.0,1.3058101,103.8548333,Jalan Besar,0.07364713628287001,SIM LIM TOWER,0.22328946398911223
2017-04,CENTRAL AREA,3 ROOM,4,SAGO LANE,13 TO 15,67.0,Improved,1974,56 years 03 months,410000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2017-04,CENTRAL AREA,3 ROOM,4,SAGO LANE,10 TO 12,67.0,Improved,1974,56 years 03 months,410000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2017-04,CENTRAL AREA,3 ROOM,4,SAGO LANE,07 TO 09,67.0,Improved,1974,56 years 03 months,410000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2017-04,CENTRAL AREA,3 ROOM,4,SAGO LANE,19 TO 21,67.0,Improved,1974,56 years 03 months,425000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2017-04,CENTRAL AREA,3 ROOM,5,TG PAGAR PLAZA,10 TO 12,59.0,Improved,1977,58 years 10 months,430000.0,1.2762681,103.8430291,Tanjong Pagar,0.41618011124037346,100 AM,0.1931375367283581
2017-04,CENTRAL AREA,3 ROOM,536,UPP CROSS ST,07 TO 09,60.0,Improved,1981,63 years 01 month,450500.0,1.28490785,103.8456623,Chinatown,0.22953861409172477,CHINATOWN POINT,0.08908131473436692
2017-04,CENTRAL AREA,3 ROOM,5,TG PAGAR PLAZA,13 TO 15,59.0,Improved,1977,58 years 10 months,455000.0,1.2762681,103.8430291,Tanjong Pagar,0.41618011124037346,100 AM,0.1931375367283581
2017-04,CENTRAL AREA,3 ROOM,1,TG PAGAR PLAZA,22 TO 24,59.0,Improved,1977,58 years 10 months,462500.0,1.2749526,103.8425767,Tanjong Pagar,0.49272281327872464,100 AM,0.10732555247053459
2017-04,CENTRAL AREA,3 ROOM,536,UPP CROSS ST,07 TO 09,68.0,Improved,1981,63 years 01 month,535000.0,1.28490785,103.8456623,Chinatown,0.22953861409172477,CHINATOWN POINT,0.08908131473436692
2017-04,CENTRAL AREA,4 ROOM,668,CHANDER RD,10 TO 12,103.0,Model A,1984,66 years 07 months,500000.0,1.3076707,103.8513096,Little India,0.23899852109526948,TEKKA CENTRE,0.1833248255558072
2017-04,CENTRAL AREA,4 ROOM,232,BAIN ST,10 TO 12,82.0,Improved,1980,62 years 01 month,640000.0,1.2976486,103.8532702,Bras Basah,0.29367682529029354,BUGIS CUBE,0.2720368669404323
2017-04,CENTRAL AREA,4 ROOM,1A,CANTONMENT RD,04 TO 06,94.0,Type S1,2011,92 years 09 months,830000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2017-04,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,07 TO 09,93.0,Type S1,2011,92 years 09 months,850000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-04,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,16 TO 18,95.0,Type S1,2011,92 years 09 months,868000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-04,CENTRAL AREA,4 ROOM,1B,CANTONMENT RD,19 TO 21,95.0,Type S1,2011,92 years 09 months,899000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2017-04,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,34 TO 36,95.0,Type S1,2011,92 years 09 months,918000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-04,CENTRAL AREA,5 ROOM,672A,KLANG LANE,10 TO 12,105.0,Improved,2002,84 years 03 months,639999.0,1.3085298,103.8524395,Little India,0.3953171837843518,TEKKA CENTRE,0.33130791413452937
2017-04,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,10 TO 12,106.0,Type S2,2011,92 years 10 months,909000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2017-05,CENTRAL AREA,3 ROOM,635,VEERASAMY RD,01 TO 03,72.0,Model A,1985,67 years 02 months,365000.0,1.30651675,103.8554322,Jalan Besar,0.10739321158136723,SIM LIM TOWER,0.31345438842819134
2017-05,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,04 TO 06,65.0,Improved,1975,57 years 01 month,380000.0,1.2840671,103.8449957,Chinatown,0.16205632723417265,CHINATOWN POINT,0.13285610256083685
2017-05,CENTRAL AREA,3 ROOM,635,VEERASAMY RD,04 TO 06,72.0,Model A,1985,67 years 02 months,385000.0,1.30651675,103.8554322,Jalan Besar,0.10739321158136723,SIM LIM TOWER,0.31345438842819134
2017-05,CENTRAL AREA,3 ROOM,637,VEERASAMY RD,04 TO 06,73.0,Model A,1985,67 years,385000.0,1.30705805,103.8555261,Jalan Besar,0.16783074754096652,MUSTAFA CENTRE,0.34061184912247594
2017-05,CENTRAL AREA,3 ROOM,536,UPP CROSS ST,10 TO 12,60.0,Improved,1981,63 years,453000.0,1.28490785,103.8456623,Chinatown,0.22953861409172477,CHINATOWN POINT,0.08908131473436692
2017-05,CENTRAL AREA,3 ROOM,533,UPP CROSS ST,16 TO 18,68.0,Improved,1980,62 years 04 months,515000.0,1.2846009,103.8453028,Chinatown,0.18644518471335134,CHINATOWN POINT,0.08357005183331678
2017-05,CENTRAL AREA,3 ROOM,533,UPP CROSS ST,16 TO 18,60.0,Improved,1980,62 years 04 months,530000.0,1.2846009,103.8453028,Chinatown,0.18644518471335134,CHINATOWN POINT,0.08357005183331678
2017-05,CENTRAL AREA,4 ROOM,661,BUFFALO RD,19 TO 21,91.0,Improved,1982,64 years,445000.0,1.3069097,103.8502898,Little India,0.10229284328098671,TEKKA CENTRE,0.08883457374315833
2017-05,CENTRAL AREA,4 ROOM,233,BAIN ST,10 TO 12,82.0,Improved,1980,62 years,650000.0,1.2968006,103.8539024,Esplanade,0.35340211150612016,BUGIS CUBE,0.24904062111350303
2017-05,CENTRAL AREA,4 ROOM,8,TG PAGAR PLAZA,07 TO 09,83.0,Improved,1980,62 years,650000.0,1.2772615,103.8428559,Tanjong Pagar,0.44601017586732467,100 AM,0.3050113175227973
2017-05,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,16 TO 18,96.0,Type S1,2011,92 years 08 months,862000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-05,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,13 TO 15,95.0,Type S1,2011,92 years 08 months,880000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-05,CENTRAL AREA,5 ROOM,1E,CANTONMENT RD,28 TO 30,107.0,Type S2,2011,92 years 08 months,1028000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-05,CENTRAL AREA,5 ROOM,1F,CANTONMENT RD,43 TO 45,107.0,Type S2,2011,92 years 08 months,1058000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-05,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,34 TO 36,105.0,Type S2,2011,92 years 08 months,1080000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-06,CENTRAL AREA,3 ROOM,633,VEERASAMY RD,04 TO 06,72.0,Model A,1985,67 years,378000.0,1.3058101,103.8548333,Jalan Besar,0.07364713628287001,SIM LIM TOWER,0.22328946398911223
2017-06,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,16 TO 18,65.0,Improved,1975,57 years,400000.0,1.2840671,103.8449957,Chinatown,0.16205632723417265,CHINATOWN POINT,0.13285610256083685
2017-06,CENTRAL AREA,3 ROOM,269A,QUEEN ST,07 TO 09,67.0,New Generation,1984,65 years 11 months,440000.0,1.2960402,103.8512436,Bras Basah,0.1196957347868548,STAMFORD HOUSE,0.22171628456774015
2017-06,CENTRAL AREA,3 ROOM,1,TG PAGAR PLAZA,16 TO 18,59.0,Improved,1977,58 years 08 months,465000.0,1.2749526,103.8425767,Tanjong Pagar,0.49272281327872464,100 AM,0.10732555247053459
2017-06,CENTRAL AREA,4 ROOM,53,CHIN SWEE RD,16 TO 18,77.0,Improved,1974,56 years 01 month,510000.0,1.28761575,103.8414011,Chinatown,0.41973192698733697,PEOPLE'S PARK CENTRE,0.3488632190513488
2017-06,CENTRAL AREA,4 ROOM,641,ROWELL RD,19 TO 21,109.0,Model A,1983,65 years 04 months,635000.0,1.3081957,103.8551761,Jalan Besar,0.2955701844269671,MUSTAFA CENTRE,0.21348619368621408
2017-06,CENTRAL AREA,4 ROOM,232,BAIN ST,22 TO 24,82.0,Improved,1980,61 years 11 months,640000.0,1.2976486,103.8532702,Bras Basah,0.29367682529029354,BUGIS CUBE,0.2720368669404323
2017-06,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,04 TO 06,93.0,Type S1,2011,92 years 07 months,840000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-06,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,16 TO 18,95.0,Type S1,2011,92 years 07 months,880000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-06,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,46 TO 48,96.0,Type S1,2011,92 years 08 months,962500.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-06,CENTRAL AREA,4 ROOM,1B,CANTONMENT RD,49 TO 51,94.0,Type S1,2011,92 years 07 months,978000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2017-06,CENTRAL AREA,5 ROOM,634,VEERASAMY RD,22 TO 24,138.0,Model A,1985,67 years 04 months,710000.0,1.3060924,103.855127,Jalan Besar,0.06970051564950397,SIM LIM TOWER,0.2593566861775913
2017-06,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,31 TO 33,105.0,Type S2,2011,92 years 07 months,1000000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2017-06,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,37 TO 39,107.0,Type S2,2011,92 years 07 months,1080000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-07,CENTRAL AREA,2 ROOM,9,JLN KUKOH,07 TO 09,54.0,Improved,1982,63 years 06 months,245000.0,1.2872445,103.8394871,Chinatown,0.5480931851813337,PEOPLE'S PARK COMPLEX,0.4884936914535764
2017-07,CENTRAL AREA,3 ROOM,8,SELEGIE RD,07 TO 09,56.0,Standard,1974,55 years 06 months,318000.0,1.30313305,103.8506271,Rochor,0.22335313863904566,SIM LIM SQUARE,0.250256576275403
2017-07,CENTRAL AREA,3 ROOM,28,KELANTAN RD,10 TO 12,65.0,Improved,1977,59 years 05 months,376000.0,1.3060433,103.8572918,Jalan Besar,0.21268905852572595,SIM LIM TOWER,0.3853523726980415
2017-07,CENTRAL AREA,3 ROOM,536,UPP CROSS ST,13 TO 15,60.0,Improved,1981,62 years 10 months,455000.0,1.28490785,103.8456623,Chinatown,0.22953861409172477,CHINATOWN POINT,0.08908131473436692
2017-07,CENTRAL AREA,4 ROOM,663,BUFFALO RD,10 TO 12,82.0,Improved,1982,63 years 10 months,435000.0,1.3056666,103.8508537,Little India,0.1980762303718054,TEKKA CENTRE,0.06296154061575125
2017-07,CENTRAL AREA,4 ROOM,671B,KLANG LANE,04 TO 06,75.0,Model A,2003,84 years 07 months,475000.0,1.3093563,103.8525055,Farrer Park,0.4535570849540171,MUSTAFA CENTRE,0.3208359570638179
2017-07,CENTRAL AREA,4 ROOM,232,BAIN ST,16 TO 18,82.0,Improved,1980,61 years 10 months,655000.0,1.2976486,103.8532702,Bras Basah,0.29367682529029354,BUGIS CUBE,0.2720368669404323
2017-07,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,10 TO 12,96.0,Type S1,2011,92 years 06 months,868000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-07,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,28 TO 30,95.0,Type S1,2011,92 years 07 months,900000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-07,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,40 TO 42,94.0,Type S1,2011,92 years 06 months,910000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-07,CENTRAL AREA,5 ROOM,1C,CANTONMENT RD,13 TO 15,107.0,Type S2,2011,92 years 06 months,888000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-08,CENTRAL AREA,2 ROOM,32,NEW MKT RD,07 TO 09,52.0,Standard,1983,64 years 07 months,295000.0,1.2850983,103.8425388,Chinatown,0.1345758550983162,THE MAJESTIC,0.08439671954409353
2017-08,CENTRAL AREA,3 ROOM,8,SELEGIE RD,04 TO 06,58.0,Standard,1974,55 years 05 months,340000.0,1.30313305,103.8506271,Rochor,0.22335313863904566,SIM LIM SQUARE,0.250256576275403
2017-08,CENTRAL AREA,3 ROOM,9,SELEGIE RD,07 TO 09,56.0,Standard,1974,55 years 05 months,360000.0,1.3034251,103.850931,Rochor,0.18446403563735134,SIM LIM SQUARE,0.22074950483359107
2017-08,CENTRAL AREA,3 ROOM,640,ROWELL RD,04 TO 06,74.0,Model A,1984,65 years 10 months,385000.0,1.3074168,103.8550556,Jalan Besar,0.21189010601290226,MUSTAFA CENTRE,0.3008531029235352
2017-08,CENTRAL AREA,3 ROOM,264,WATERLOO ST,10 TO 12,60.0,Improved,1986,68 years 01 month,428000.0,1.2990189,103.8522801,Bencoolen,0.26226502501088994,POMO,0.353014864181821
2017-08,CENTRAL AREA,3 ROOM,263,WATERLOO ST,19 TO 21,60.0,Improved,1978,59 years 11 months,432000.0,1.29876785,103.8521762,Bencoolen,0.24583551710740195,POMO,0.3527070897674838
2017-08,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,07 TO 09,59.0,Improved,1977,58 years 06 months,445800.0,1.27562565,103.8423968,Tanjong Pagar,0.4935445389040283,100 AM,0.16601053525534215
2017-08,CENTRAL AREA,4 ROOM,671A,KLANG LANE,07 TO 09,85.0,Model A,2003,84 years 06 months,483000.0,1.3088019,103.852008,Little India,0.3733714561507751,TEKKA CENTRE,0.3305998259996516
2017-08,CENTRAL AREA,4 ROOM,639,ROWELL RD,13 TO 15,109.0,Model A,1983,65 years 02 months,600000.0,1.3077573,103.8552017,Jalan Besar,0.24679149978887524,MUSTAFA CENTRE,0.26204019747723545
2017-08,CENTRAL AREA,4 ROOM,233,BAIN ST,19 TO 21,82.0,Improved,1980,61 years 09 months,700000.0,1.2968006,103.8539024,Esplanade,0.35340211150612016,BUGIS CUBE,0.24904062111350303
2017-08,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,40 TO 42,95.0,Type S1,2011,92 years 05 months,835000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-08,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,31 TO 33,93.0,Type S1,2011,92 years 05 months,900888.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-08,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,37 TO 39,95.0,Type S1,2011,92 years 06 months,920000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-08,CENTRAL AREA,5 ROOM,1B,CANTONMENT RD,13 TO 15,107.0,Type S2,2011,92 years 05 months,950000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2017-08,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,10 TO 12,106.0,Type S2,2011,92 years 05 months,950000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-08,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,13 TO 15,107.0,Type S2,2011,92 years 05 months,960000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-08,CENTRAL AREA,5 ROOM,1F,CANTONMENT RD,31 TO 33,105.0,Type S2,2011,92 years 05 months,976000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
